Time,Production
2013-12-08, 37.8591 
2013-12-09, 37.7420 
2013-12-10, 37.7526 
2013-12-11, 37.8434 
2013-12-12, 37.9524 
2013-12-13, 37.9812 
2013-12-14, 37.7409 
2013-12-15, 37.7669 
2013-12-16, 37.6809 
2013-12-17, 37.6131 
2013-12-18, 37.8387 
2013-12-19, 37.6565 
2013-12-20, 37.6395 
2013-12-21, 37.7202 
2013-12-22, 37.7521 
2013-12-23, 37.6517 
2013-12-24, 37.6157 
2013-12-25, 37.6466 
2013-12-26, 37.5596 
2013-12-27, 37.6479 
2013-12-28, 37.6099 
2013-12-29, 37.6490 
2013-12-30, 37.5891 
2013-12-31, 37.7784 
2014-01-01, 37.7533 
2014-01-02, 37.6964 
2014-01-03,37.9503
2014-01-04,38.0050
2014-01-05,37.8158
2014-01-06,37.8330
2014-01-07,37.7786
2014-01-08,37.7131
2014-01-09,37.6950
2014-01-10,37.9701
2014-01-11,37.9219
2014-01-12,37.8595
2014-01-13,37.6092
2014-01-14,37.5162
2014-01-15,37.6165
2014-01-16,37.5371
2014-01-17,37.5812
2014-01-18,37.4899
2014-01-19,37.3224
2014-01-20,33.1334
2014-01-21,38.0676
2014-01-22,37.8772
2014-01-23,38.4531
2014-01-24,37.6333
2014-01-25,37.5129
2014-01-26,37.5054
2014-01-27,37.2586
2014-01-28,37.6386
2014-01-29,37.3172
2014-01-30,37.9742
2014-01-31,37.4069
2014-02-01, 37.6451 
2014-02-02, 37.7910 
2014-02-03, 37.8475 
2014-02-04, 37.7680 
2014-02-05, 37.7422 
2014-02-06, 37.7887 
2014-02-07, 37.8523 
2014-02-08, 37.7729 
2014-02-09, 37.6980 
2014-02-10, 37.6115 
2014-02-11, 37.9360 
2014-02-12, 37.7728 
2014-02-13, 37.7187 
2014-02-14, 37.7896 
2014-02-15, 37.8169 
2014-02-16, 37.6250 
2014-02-17, 37.6772 
2014-02-18, 37.5564 
2014-02-19, 37.9350 
2014-02-20, 38.2867 
2014-02-21, 38.1394 
2014-02-22, 38.2960 
2014-02-23, 38.1152 
2014-02-24, 38.4354 
2014-02-25, 38.4578 
2014-02-26, 38.3788 
2014-02-27, 38.3335 
2014-02-28, 38.0284 
2014-03-01, 37.8540 
2014-03-02, 37.9647 
2014-03-03, 38.0392 
2014-03-04, 37.8851 
2014-03-05, 37.9723 
2014-03-06, 37.8858 
2014-03-07, 37.8247 
2014-03-08, 37.8543 
2014-03-09, 37.7073 
2014-03-10, 37.9652 
2014-03-11, 38.1213 
2014-03-12, 38.1562 
2014-03-13, 38.1552 
2014-03-14, 38.0740 
2014-03-15, 37.9935 
2014-03-16, 37.9206 
2014-03-17, 38.1053 
2014-03-18, 37.5531 
2014-03-19, 37.7018 
2014-03-20, 37.8057 
2014-03-21, 37.7963 
2014-03-22, 37.5435 
2014-03-23, 37.4288 
2014-03-24, 35.6391 
2014-03-25, 37.5252 
2014-03-26, 37.4555 
2014-03-27, 37.8135 
2014-03-28, 37.8371 
2014-03-29, 38.1213 
2014-03-30, 38.0443 
2014-03-31, 38.1425 
2014-04-01, 37.9152 
2014-04-02, 38.0111 
2014-04-03, 37.8832 
2014-04-04, 37.9244 
2014-04-05, 37.8688 
2014-04-06, 38.0419 
2014-04-07, 38.1293 
2014-04-08, 38.1425 
2014-04-09, 38.0235 
2014-04-10, 38.0470 
2014-04-11, 37.7804 
2014-04-12, 38.2063 
2014-04-13, 37.7169 
2014-04-14, 37.9975 
2014-04-15, 37.9568 
2014-04-16, 38.4290 
2014-04-17, 38.5943 
2014-04-18, 38.2186 
2014-04-19, 38.2225 
2014-04-20, 38.2419 
2014-04-21, 38.2189 
2014-04-22, 38.2162 
2014-04-23, 38.1722 
2014-04-24, 38.1490 
2014-04-25, 38.0777 
2014-04-26, 38.1603 
2014-04-27, 38.0610 
2014-04-28, 38.1502 
2014-04-29, 38.1648 
2014-04-30, 38.2429 
2014-05-01,38.0638
2014-05-02,38.1474
2014-05-03,38.0694
2014-05-04,38.2186
2014-05-05,38.1794
2014-05-06,38.8341
2014-05-07,38.0733
2014-05-08,37.4243
2014-05-09,38.3510
2014-05-10,38.1910
2014-05-11,38.1299
2014-05-12,38.3724
2014-05-13,38.8792
2014-05-14,38.5273
2014-05-15,38.2550
2014-05-16,38.3154
2014-05-17,38.3443
2014-05-18,38.1621
2014-05-19,38.2027
2014-05-20,38.4093
2014-05-21,38.4993
2014-05-22,38.5341
2014-05-23,38.6422
2014-05-24,38.2109
2014-05-25,38.1839
2014-05-26,38.2734
2014-05-27,37.9629
2014-05-28,37.9345
2014-05-29,38.1298
2014-05-30,37.7559
2014-05-31,38.1809
2014-06-01,37.8655
2014-06-02,38.2610
2014-06-03,38.2454
2014-06-04,38.0145
2014-06-05,38.1415
2014-06-06,38.1423
2014-06-07,38.2798
2014-06-08,38.1225
2014-06-09,37.9220
2014-06-10,37.9070
2014-06-11,38.2896
2014-06-12,37.9875
2014-06-13,38.0630
2014-06-14,38.2910
2014-06-15,39.3068
2014-06-16,37.3619
2014-06-17,37.3267
2014-06-18,38.0105
2014-06-19,37.8103
2014-06-20,37.6340
2014-06-21,37.5893
2014-06-22,37.3319
2014-06-23,37.1775
2014-06-24,38.2863
2014-06-25,38.1758
2014-06-26,38.6037
2014-06-27,38.5758
2014-06-28,38.6568
2014-06-29,38.5735
2014-06-30,38.6426
2014-07-01,38.4201
2014-07-02,38.9216
2014-07-03,38.6202
2014-07-04,38.3377
2014-07-05,38.9173
2014-07-06,38.5740
2014-07-07,39.1290
2014-07-08,39.1159
2014-07-09,39.1474
2014-07-10,39.0390
2014-07-11,38.8497
2014-07-12,38.9566
2014-07-13,38.8423
2014-07-14,38.8512
2014-07-15,39.1012
2014-07-16,38.7050
2014-07-17,38.9143
2014-07-18,38.9627
2014-07-19,38.8611
2014-07-20,38.8040
2014-07-21,38.7469
2014-07-22,38.6948
2014-07-23,38.8505
2014-07-24,38.9550
2014-07-25,38.9039
2014-07-26,38.9651
2014-07-27,38.8930
2014-07-28,37.1952
2014-07-29,38.9459
2014-07-30,38.3281
2014-07-31,38.5244
2014-08-01,38.4525
2014-08-02,38.0389
2014-08-03,38.4166
2014-08-04,39.0322
2014-08-05,38.2659
2014-08-06,38.0608
2014-08-07,38.1390
2014-08-08,37.8879
2014-08-09,38.3826
2014-08-10,38.6997
2014-08-11,38.6445
2014-08-12,38.5709
2014-08-13,38.4959
2014-08-14,38.3461
2014-08-15,38.4398
2014-08-16,38.2670
2014-08-17,38.3590
2014-08-18,38.7428
2014-08-19,38.5870
2014-08-20,38.5125
2014-08-21,38.3821
2014-08-22,38.4175
2014-08-23,38.1783
2014-08-24,37.9916
2014-08-25,37.6483
2014-08-26,37.8920
2014-08-27,38.0626
2014-08-28,38.1876
2014-08-29,38.1356
2014-08-30,38.0318
2014-08-31,38.1223
2014-09-01,38.1253
2014-09-02,38.1817
2014-09-03,38.1016
2014-09-04,37.9893
2014-09-05,37.8481
2014-09-06,38.1220
2014-09-07,37.9202
2014-09-08,37.8472
2014-09-09,38.1441
2014-09-10,38.4612
2014-09-11,38.3894
2014-09-12,38.4944
2014-09-13,38.4026
2014-09-14,38.5411
2014-09-15,38.4301
2014-09-16,38.6476
2014-09-17,38.6865
2014-09-18,38.4479
2014-09-19,38.0237
2014-09-20,38.0423
2014-09-21,38.1740
2014-09-22,38.0414
2014-09-23,38.1296
2014-09-24,38.4183
2014-09-25,38.1565
2014-09-26,38.0473
2014-09-27,38.2426
2014-09-28,38.2961
2014-09-29,38.6129
2014-09-30,38.6949
2014-10-01,38.8398
2014-10-02,38.8866
2014-10-03,39.1049
2014-10-04,38.8267
2014-10-05,38.8423
2014-10-06,38.8630
2014-10-07,37.3744
2014-10-08,38.2232
2014-10-09,38.8354
2014-10-10,38.8212
2014-10-11,38.1589
2014-10-12,38.6492
2014-10-13,38.6618
2014-10-14,38.4138
2014-10-15,38.3916
2014-10-16,38.2091
2014-10-17,38.0937
2014-10-18,37.9986
2014-10-19,38.1579
2014-10-20,38.3243
2014-10-21,38.5143
2014-10-22,38.3031
2014-10-23,38.2515
2014-10-24,38.2827
2014-10-25,38.1158
2014-10-26,37.8429
2014-10-27,38.1647
2014-10-28,38.1312
2014-10-29,38.3918
2014-10-30,38.2376
2014-10-31,38.1655
2014-11-01,38.6159
2014-11-02,38.2756
2014-11-03,38.2289
2014-11-04,38.5513
2014-11-05,38.4241
2014-11-06,38.3069
2014-11-07,38.6716
2014-11-08,38.6423
2014-11-09,38.4894
2014-11-10,38.5214
2014-11-11,38.1593
2014-11-12,38.2537
2014-11-13,38.0430
2014-11-14,37.8753
2014-11-15,38.0470
2014-11-16,37.7242
2014-11-17,38.0474
2014-11-18,38.1403
2014-11-19,38.3050
2014-11-20,38.8896
2014-11-21,38.4137
2014-11-22,38.2382
2014-11-23,38.3524
2014-11-24,38.3237
2014-11-25,38.0415
2014-11-26,38.1609
2014-11-27,38.2378
2014-11-28,38.1132
2014-11-29,38.2811
2014-11-30,38.3824
2014-12-01,38.4757
2014-12-02,38.5091
2014-12-03,38.2115
2014-12-04,38.3416
2014-12-05,38.4312
2014-12-06,38.7240
2014-12-07,38.7052
2014-12-08,38.6035
2014-12-09,38.8509
2014-12-10,38.7090
2014-12-11,38.5179
2014-12-12,38.4688
2014-12-13,38.6425
2014-12-14,38.6586
2014-12-15,38.5265
2014-12-16,38.7662
2014-12-17,38.8246
2014-12-18,38.6215
2014-12-19,38.5724
2014-12-20,38.5186
2014-12-21,38.5643
2014-12-22,38.3830
2014-12-23,38.7893
2014-12-24,38.8428
2014-12-25,38.8191
2014-12-26,38.7262
2014-12-27,38.4734
2014-12-28,38.6884
2014-12-29,38.5586
2014-12-30,38.6645
2014-12-31,33.3508
2015-01-01,37.0415
2015-01-02,38.1179
2015-01-03,37.8641
2015-01-04,37.1426
2015-01-05,37.6068
2015-01-06,38.1305
2015-01-07,38.0458
2015-01-08,38.0281
2015-01-09,38.0896
2015-01-10,38.1815
2015-01-11,38.3718
2015-01-12,38.3452
2015-01-13,38.4687
2015-01-14,38.4755
2015-01-15,38.2296
2015-01-16,38.2055
2015-01-17,38.3185
2015-01-18,38.1252
2015-01-19,38.1726
2015-01-20,38.5575
2015-01-21,38.5168
2015-01-22,38.3731
2015-01-23,38.3765
2015-01-24,38.3366
2015-01-25,38.2440
2015-01-26,37.8796
2015-01-27,38.0971
2015-01-28,38.1137
2015-01-29,38.2071
2015-01-30,37.3460
2015-01-31,37.6027
2015-02-01,37.4913
2015-02-02,37.5107
2015-02-03,37.5322
2015-02-04,37.3760
2015-02-05,37.2631
2015-02-06,37.2739
2015-02-07,37.3843
2015-02-08,37.8245
2015-02-09,37.7348
2015-02-10,37.6988
2015-02-11,37.4666
2015-02-12,37.4189
2015-02-13,37.6328
2015-02-14,37.7905
2015-02-15,37.4321
2015-02-16,37.3215
2015-02-17,37.4741
2015-02-18,37.5300
2015-02-19,37.3143
2015-02-20,37.4085
2015-02-21,37.4899
2015-02-22,37.2458
2015-02-23,37.5577
2015-02-24,37.4868
2015-02-25,37.6218
2015-02-26,37.5745
2015-02-27,37.6599
2015-02-28,38.4173
2015-03-01,37.5844
2015-03-02,37.2521
2015-03-03,37.6086
2015-03-04,37.2770
2015-03-05,37.3138
2015-03-06,37.4716
2015-03-07,37.3811
2015-03-08,37.8384
2015-03-09,37.7039
2015-03-10,37.7801
2015-03-11,37.7432
2015-03-12,37.8124
2015-03-13,37.8792
2015-03-14,37.6365
2015-03-15,37.5238
2015-03-16,37.6327
2015-03-17,37.6426
2015-03-18,37.5642
2015-03-19,37.3607
2015-03-20,37.0255
2015-03-21,37.8423
2015-03-22,37.9454
2015-03-23,38.3764
2015-03-24,38.5276
2015-03-25,38.2075
2015-03-26,37.9784
2015-03-27,37.6981
2015-03-28,37.8144
2015-03-29,37.9844
2015-03-30,37.9883
2015-03-31,37.8534
2015-04-01,37.9453
2015-04-02,37.8801
2015-04-03,37.9248
2015-04-04,37.8544
2015-04-05,37.5334
2015-04-06,37.6140
2015-04-07,37.8955
2015-04-08,38.0772
2015-04-09,37.7784
2015-04-10,37.7378
2015-04-11,37.5734
2015-04-12,37.5212
2015-04-13,37.8154
2015-04-14,37.9634
2015-04-15,37.9188
2015-04-16,37.9183
2015-04-17,37.7373
2015-04-18,36.9453
2015-04-19,36.7898
2015-04-20,37.1313
2015-04-21,37.1281
2015-04-22,37.2846
2015-04-23,37.4945
2015-04-24,37.5159
2015-04-25,36.7375
2015-04-26,37.0628
2015-04-27,37.2342
2015-04-28,37.0678
2015-04-29,36.3300
2015-04-30,36.6645
2015-05-01,36.4153
2015-05-02,36.5423
2015-05-03,36.8974
2015-05-04,37.1880
2015-05-05,37.0654
2015-05-06,37.5279
2015-05-07,37.9269
2015-05-08,37.8015
2015-05-09,37.7695
2015-05-10,37.9368
2015-05-11,37.7572
2015-05-12,37.9482
2015-05-13,37.8356
2015-05-14,38.1353
2015-05-15,37.9514
2015-05-16,37.8656
2015-05-17,37.8109
2015-05-18,38.0648
2015-05-19,37.5801
2015-05-20,37.6399
2015-05-21,37.5268
2015-05-22,36.6804
2015-05-23,35.9940
2015-05-24,36.1558
2015-05-25,36.4034
2015-05-26,36.1620
2015-05-27,36.0285
2015-05-28,36.5290
2015-05-29,36.2031
2015-05-30,36.0651
2015-05-31,36.6540
2015-06-01,35.9756
2015-06-02,37.0720
2015-06-03,36.8948
2015-06-04,37.0492
2015-06-05,37.2471
2015-06-06,36.3701
2015-06-07,36.8491
2015-06-08,37.1377
2015-06-09,36.9762
2015-06-10,36.5569
2015-06-11,36.6624
2015-06-12,36.8314
2015-06-13,36.5837
2015-06-14,36.8624
2015-06-15,36.9385
2015-06-16,36.8795
2015-06-17,37.1017
2015-06-18,37.3203
2015-06-19,37.1965
2015-06-20,37.0848
2015-06-21,36.9406
2015-06-22,37.0387
2015-06-23,37.0214
2015-06-24,36.9248
2015-06-25,36.8628
2015-06-26,36.6219
2015-06-27,36.6754
2015-06-28,36.6569
2015-06-29,36.4989
2015-06-30,36.6376
2015-07-01,36.5377
2015-07-02,36.7438
2015-07-03,36.4451
2015-07-04,36.1565
2015-07-05,36.2309
2015-07-06,36.5153
2015-07-07,36.5728
2015-07-08,36.3274
2015-07-09,36.4694
2015-07-10,36.4932
2015-07-11,36.6744
2015-07-12,36.3442
2015-07-13,36.2809
2015-07-14,35.9760
2015-07-15,35.9201
2015-07-16,36.3034
2015-07-17,35.2121
2015-07-18,35.4947
2015-07-19,35.3019
2015-07-20,36.4199
2015-07-21,35.9356
2015-07-22,35.5151
2015-07-23,35.4048
2015-07-24,35.4524
2015-07-25,36.0949
2015-07-26,36.7167
2015-07-27,36.5204
2015-07-28,36.4669
2015-07-29,36.4269
2015-07-30,36.0710
2015-07-31,36.2613
2015-08-01,36.5915
2015-08-02,36.6530
2015-08-03,36.1838
2015-08-04,35.7711
2015-08-05,35.8306
2015-08-06,35.9325
2015-08-07,35.9701
2015-08-08,35.7942
2015-08-09,35.7930
2015-08-10,36.3311
2015-08-11,36.3462
2015-08-12,36.3045
2015-08-13,36.3390
2015-08-14,36.3043
2015-08-15,36.0699
2015-08-16,36.4647
2015-08-17,36.8253
2015-08-18,36.5026
2015-08-19,36.0886
2015-08-20,36.4512
2015-08-21,36.1818
2015-08-22,36.3590
2015-08-23,36.6783
2015-08-24,36.7634
2015-08-25,36.5567
2015-08-26,36.4895
2015-08-27,36.5389
2015-08-28,36.3926
2015-08-29,36.7393
2015-08-30,36.8769
2015-08-31,35.9520
2015-09-01,35.8737
2015-09-02,36.1710
2015-09-03,36.0421
2015-09-04,35.9052
2015-09-05,35.6832
2015-09-06,35.7772
2015-09-07,35.6818
2015-09-08,35.8295
2015-09-09,35.9030
2015-09-10,35.7361
2015-09-11,35.5532
2015-09-12,35.7644
2015-09-13,35.9848
2015-09-14,35.4462
2015-09-15,35.8742
2015-09-16,35.9922
2015-09-17,36.0459
2015-09-18,35.7411
2015-09-19,35.7821
2015-09-20,35.4545
2015-09-21,35.6221
2015-09-22,35.5373
2015-09-23,35.7377
2015-09-24,35.6719
2015-09-25,35.1021
2015-09-26,35.5913
2015-09-27,34.9564
2015-09-28,35.6055
2015-09-29,35.4703
2015-09-30,36.0979
2015-10-01,36.1692
2015-10-02,36.1155
2015-10-03,36.2401
2015-10-04,36.3072
2015-10-05,36.2801
2015-10-06,36.2971
2015-10-07,36.5973
2015-10-08,36.2088
2015-10-09,36.0258
2015-10-10,36.0249
2015-10-11,36.2180
2015-10-12,36.2661
2015-10-13,36.1434
2015-10-14,36.0582
2015-10-15,36.0603
2015-10-16,35.8120
2015-10-17,35.8629
2015-10-18,36.1495
2015-10-19,36.2980
2015-10-20,36.1632
2015-10-21,36.3119
2015-10-22,36.1274
2015-10-23,35.6387
2015-10-24,35.8973
2015-10-25,36.1707
2015-10-26,35.7752
2015-10-27,36.0113
2015-10-28,35.1988
2015-10-29,35.2725
2015-10-30,35.3243
2015-10-31,35.4124
2015-11-01,35.6010
2015-11-02,35.7927
2015-11-03,35.9274
2015-11-04,36.1520
2015-11-05,36.0652
2015-11-06,36.0090
2015-11-07,35.9860
2015-11-08,36.4600
2015-11-09,36.1640
2015-11-10,36.1333
2015-11-11,35.9782
2015-11-12,35.9441
2015-11-13,35.9141
2015-11-14,35.8582
2015-11-15,36.0780
2015-11-16,35.9138
2015-11-17,36.0393
2015-11-18,36.0821
2015-11-19,35.9762
2015-11-20,35.8128
2015-11-21,35.7295
2015-11-22,35.7854
2015-11-23,35.7608
2015-11-24,35.7504
2015-11-25,35.8051
2015-11-26,35.9101
2015-11-27,35.6550
2015-11-28,35.8303
2015-11-29,36.0457
2015-11-30,36.0329
2015-12-01,36.3090
2015-12-02,35.6627
2015-12-03,35.5356
2015-12-04,35.3698
2015-12-05,34.6336
2015-12-06,36.0628
2015-12-07,36.1862
2015-12-08,35.9764
2015-12-09,35.8128
2015-12-10,35.6211
2015-12-11,35.2412
2015-12-12,35.6158
2015-12-13,35.6668
2015-12-14,35.5070
2015-12-15,35.6099
2015-12-16,35.2946
2015-12-17,34.9531
2015-12-18,34.8029
2015-12-19,34.9669
2015-12-20,34.7893
2015-12-21,35.1075
2015-12-22,35.2013
2015-12-23,35.6841
2015-12-24,35.9120
2015-12-25,35.8369
2015-12-26,35.4616
2015-12-27,35.5759
2015-12-28,35.2374
2015-12-29,35.9023
2015-12-30,35.9440
2015-12-31,36.0102
2016-01-01,35.9315
2016-01-02,35.8264
2016-01-03,35.9492
2016-01-04,35.8690
2016-01-05,35.9240
2016-01-06,35.8813
2016-01-07,35.9913
2016-01-08,36.1458
2016-01-09,35.8875
2016-01-10,35.4701
2016-01-11,36.0955
2016-01-12,35.8043
2016-01-13,36.1184
2016-01-14,36.0685
2016-01-15,36.1234
2016-01-16,36.2705
2016-01-17,36.2932
2016-01-18,36.0218
2016-01-19,35.8827
2016-01-20,35.4915
2016-01-21,35.8236
2016-01-22,35.9222
2016-01-23,35.8485
2016-01-24,35.9776
2016-01-25,35.8994
2016-01-26,35.9109
2016-01-27,35.8570
2016-01-28,35.7367
2016-01-29,35.8034
2016-01-30,35.7253
2016-01-31,35.6641
2016-02-01,35.4240
2016-02-02,35.4580
2016-02-03,35.4999
2016-02-04,35.7741
2016-02-05,35.8520
2016-02-06,35.9269
2016-02-07,35.9873
2016-02-08,35.8650
2016-02-09,35.8989
2016-02-10,35.7827
2016-02-11,35.9823
2016-02-12,36.0970
2016-02-13,36.0421
2016-02-14,35.9076
2016-02-15,36.0780
2016-02-16,35.6761
2016-02-17,35.7230
2016-02-18,35.7525
2016-02-19,35.8411
2016-02-20,35.6462
2016-02-21,35.5240
2016-02-22,36.0296
2016-02-23,35.6469
2016-02-24,35.5615
2016-02-25,35.6564
2016-02-26,35.7200
2016-02-27,35.6942
2016-02-28,35.6674
2016-02-29,35.2985
2016-03-01,35.5309
2016-03-02,35.5115
2016-03-03,35.2338
2016-03-04,35.7955
2016-03-05,34.9667
2016-03-06,35.4377
2016-03-07,35.7513
2016-03-08,35.6283
2016-03-09,35.6423
2016-03-10,35.4537
2016-03-11,35.3475
2016-03-12,35.2985
2016-03-13,35.2738
2016-03-14,35.1865
2016-03-15,35.1641
2016-03-16,35.1938
2016-03-17,35.2357
2016-03-18,35.0608
2016-03-19,35.0243
2016-03-20,34.9480
2016-03-21,34.1591
2016-03-22,34.5526
2016-03-23,34.7937
2016-03-24,34.8702
2016-03-25,34.8945
2016-03-26,34.8650
2016-03-27,34.8470
2016-03-28,34.7603
2016-03-29,34.4721
2016-03-30,34.6072
2016-03-31,34.9575
2016-04-01,34.9578
2016-04-02,34.9388
2016-04-03,34.8081
2016-04-04,34.3667
2016-04-05,34.2012
2016-04-06,34.9009
2016-04-07,34.4603
2016-04-08,34.2430
2016-04-09,34.7137
2016-04-10,34.8759
2016-04-11,34.9267
2016-04-12,34.8764
2016-04-13,34.8653
2016-04-14,34.6446
2016-04-15,34.4807
2016-04-16,34.4329
2016-04-17,34.3493
2016-04-18,34.2767
2016-04-19,34.3370
2016-04-20,34.2485
2016-04-21,34.1687
2016-04-22,33.9088
2016-04-23,33.7677
2016-04-24,33.8764
2016-04-25,33.7366
2016-04-26,33.5752
2016-04-27,33.7053
2016-04-28,33.5480
2016-04-29,33.6520
2016-04-30,33.5428
2016-05-01,32.9928
2016-05-02,33.9059
2016-05-03,33.8354
2016-05-04,33.9547
2016-05-05,33.7977
2016-05-06,33.5841
2016-05-07,33.3575
2016-05-08,33.5798
2016-05-09,33.8518
2016-05-10,33.8113
2016-05-11,33.7698
2016-05-12,33.7398
2016-05-13,32.8450
2016-05-14,33.0502
2016-05-15,33.1359
2016-05-16,32.9684
2016-05-17,33.1097
2016-05-18,32.9606
2016-05-19,33.1324
2016-05-20,32.8973
2016-05-21,32.4160
2016-05-22,32.7746
2016-05-23,32.4872
2016-05-24,32.5273
2016-05-25,32.3455
2016-05-26,32.5042
2016-05-27,32.2114
2016-05-28,31.7729
2016-05-29,32.3898
2016-05-30,32.2393
2016-05-31,32.3235
2016-06-01,32.4219
2016-06-02,32.5483
2016-06-03,32.4097
2016-06-04,32.6162
2016-06-05,32.5478
2016-06-06,32.5390
2016-06-07,32.3845
2016-06-08,32.6481
2016-06-09,32.5927
2016-06-10,33.0308
2016-06-11,32.8650
2016-06-12,32.7050
2016-06-13,32.6946
2016-06-14,32.9473
2016-06-15,32.6689
2016-06-16,32.5784
2016-06-17,32.5231
2016-06-18,32.5755
2016-06-19,32.4968
2016-06-20,32.7309
2016-06-21,33.0327
2016-06-22,32.8589
2016-06-23,32.5738
2016-06-24,32.5429
2016-06-25,32.5890
2016-06-26,32.0705
2016-06-27,32.3461
2016-06-28,32.3646
2016-06-29,32.0450
2016-06-30,31.6922
2016-07-01,31.4247
2016-07-02,31.4783
2016-07-03,31.3985
2016-07-04,31.5428
2016-07-05,31.4508
2016-07-06,30.7295
2016-07-07,29.9588
2016-07-08,30.2564
2016-07-09,29.8862
2016-07-10,29.8907
2016-07-11,31.2998
2016-07-12,31.3867
2016-07-13,30.6960
2016-07-14,30.9930
2016-07-15,30.1814
2016-07-16,30.6559
2016-07-17,31.2938
2016-07-18,30.7488
2016-07-19,30.9806
2016-07-20,30.9620
2016-07-21,31.0853
2016-07-22,30.4608
2016-07-23,30.8713
2016-07-24,30.6203
2016-07-25,29.1880
2016-07-26,28.7496
2016-07-27,28.5498
2016-07-28,28.5797
2016-07-29,28.2470
2016-07-30,28.6024
2016-07-31,28.7989
2016-08-01,29.2805
2016-08-02,29.3643
2016-08-03,29.1094
2016-08-04,29.1122
2016-08-05,28.9476
2016-08-06,28.8063
2016-08-07,28.6495
2016-08-08,28.6741
2016-08-09,28.5931
2016-08-10,28.6178
2016-08-11,27.6640
2016-08-12,27.3117
2016-08-13,27.3552
2016-08-14,27.5139
2016-08-15,27.5118
2016-08-16,27.3955
2016-08-17,27.0046
2016-08-18,26.9209
2016-08-19,27.0979
2016-08-20,26.7374
2016-08-21,26.9743
2016-08-22,26.6704
2016-08-23,26.1655
2016-08-24,26.3753
2016-08-25,26.4574
2016-08-26,26.2919
2016-08-27,26.0196
2016-08-28,25.9402
2016-08-29,26.2497
2016-08-30,26.6501
2016-08-31,26.0784
2016-09-01,26.1847
2016-09-02,26.1756
2016-09-03,26.2643
2016-09-04,25.9046
2016-09-05,26.0351
2016-09-06,26.5054
2016-09-07,26.4971
2016-09-08,26.4305
2016-09-09,26.1553
2016-09-10,26.4125
2016-09-11,26.0641
2016-09-12,26.4333
2016-09-13,26.2102
2016-09-14,26.5204
2016-09-15,25.6262
2016-09-16,25.1859
2016-09-17,25.7730
2016-09-18,25.1161
2016-09-19,25.5298
2016-09-20,25.2070
2016-09-21,25.5978
2016-09-22,25.6826
2016-09-23,25.5452
2016-09-24,25.5224
2016-09-25,25.7835
2016-09-26,25.5845
2016-09-27,25.6625
2016-09-28,25.5775
2016-09-29,25.6854
2016-09-30,25.8481
2016-10-01,25.7131
2016-10-02,25.0459
2016-10-03,25.6583
2016-10-04,25.1589
2016-10-05,25.2678
2016-10-06,25.2742
2016-10-07,25.1389
2016-10-08,25.0145
2016-10-09,24.5644
2016-10-10,25.0776
2016-10-11,24.6449
2016-10-12,24.9416
2016-10-13,24.9989
2016-10-14,25.3027
2016-10-15,25.4902
2016-10-16,25.6063
2016-10-17,25.4302
2016-10-18,25.2321
2016-10-19,25.2708
2016-10-20,25.2655
2016-10-21,25.1253
2016-10-22,25.1604
2016-10-23,25.0920
2016-10-24,24.8660
2016-10-25,26.0412
2016-10-26,25.4346
2016-10-27,25.1098
2016-10-28,25.3146
2016-10-29,25.7539
2016-10-30,25.8489
2016-10-31,25.6460
2016-11-01,25.2332
2016-11-02,25.6970
2016-11-03,25.7811
2016-11-04,25.0712
2016-11-05,25.0871
2016-11-06,25.2149
2016-11-07,25.4357
2016-11-08,25.5445
2016-11-09,25.6736
2016-11-10,26.0035
2016-11-11,25.3286
2016-11-12,25.6075
2016-11-13,25.7354
2016-11-14,25.7773
2016-11-15,25.7160
2016-11-16,25.3112
2016-11-17,25.0259
2016-11-18,25.6638
2016-11-19,25.4058
2016-11-20,24.9063
2016-11-21,24.9053
2016-11-22,25.0426
2016-11-23,25.1912
2016-11-24,25.0177
2016-11-25,24.8966
2016-11-26,25.1124
2016-11-27,24.4722
2016-11-28,25.0677
2016-11-29,25.3014
2016-11-30,25.6047
2016-12-01,25.6848
2016-12-02,25.5235
2016-12-03,25.1175
2016-12-04,25.0220
2016-12-05,24.9591
2016-12-06,25.2320
2016-12-07,25.2505
2016-12-08,25.6264
2016-12-09,25.1905
2016-12-10,24.8232
2016-12-11,24.7981
2016-12-12,24.7325
2016-12-13,24.7080
2016-12-14,24.5815
2016-12-15,24.6984
2016-12-16,24.5134
2016-12-17,25.0004
2016-12-18,24.7329
2016-12-19,24.7194
2016-12-20,25.0849
2016-12-21,25.2294
2016-12-22,25.4200
2016-12-23,25.1606
2016-12-24,24.8011
2016-12-25,25.0220
2016-12-26,25.1320
2016-12-27,24.4982
2016-12-28,24.6220
2016-12-29,24.6635
2016-12-30,24.6261
2016-12-31,24.8494
2017-01-01,24.8133
2017-01-02,24.7678
2017-01-03,24.8971
2017-01-04,24.5266
2017-01-05,24.5713
2017-01-06,24.3009
2017-01-07,24.3378
2017-01-08,23.2441
2017-01-09,23.7256
2017-01-10,23.9976
2017-01-11,23.9934
2017-01-12,23.4421
2017-01-13,23.1553
2017-01-14,24.0072
2017-01-15,24.4611
2017-01-16,24.2635
2017-01-17,21.8586
2017-01-18,22.0556
2017-01-19,21.3484
2017-01-20,20.7066
2017-01-21,20.7297
2017-01-22,21.6125
2017-01-23,21.9362
2017-01-24,22.7625
2017-01-25,22.3106
2017-01-26,22.2773
2017-01-27,22.0536
